date,timestamp,symbol,address,supply APR,borrow APR,supplied,borrowed,liquidityIndex,variableBorrowIndex,price
2025-09-21T00:00:00.000Z,1758412800,USDCe,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,2.6643230427662075,7.695085280994672,2299249.636852,1592327.690696,1.147238126269992684369879631,1.299484118641819380039633918,0.99975461
2025-09-20T00:00:00.000Z,1758326400,USDCe,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,2.689117286156822,7.730807809982669,2298584.065723,1599253.266734,1.147154446382003291875641897,1.299210292920404519271013728,0.9997778
2025-09-19T00:00:00.000Z,1758240000,USDCe,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,2.564096358271734,7.548968087440838,2262909.403418,1537398.35756,1.147073765582308897459106437,1.298941521028693463763437503,0.99978623
2025-09-18T00:00:00.000Z,1758153600,USDCe,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,2.4780158878761513,7.4211632094120406,2304278.408369,1539003.626627,1.146994622565551495872796873,1.298674065901734233162743875,0.99984811
2025-09-17T00:00:00.000Z,1758067200,USDCe,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,2.5279056728317317,7.495499157767874,2287879.722122,1543355.571727,1.146914931999598808957069637,1.298405674869105747958217276,0.99980885
2025-09-16T00:00:00.000Z,1757980800,USDCe,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,2.4224123506455446,7.337429901069347,2305196.635147,1522249.60148,1.146837090160799240012292493,1.298141687903805267612909627,0.99993041
2025-09-15T00:00:00.000Z,1757894400,USDCe,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,2.438224884649778,7.36133113479179,2345939.500605,1554198.747048,1.146763464239269888181164425,1.297887221004089882675951748,0.99976128
2025-09-14T00:00:00.000Z,1757808000,USDCe,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,2.4687696335436997,7.407299223147319,2334066.567214,1555991.613777,1.146686504319729063994459832,1.297623828223155991464973572,0.99979669
2025-09-13T00:00:00.000Z,1757721600,USDCe,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,2.4294246598508606,7.348037199171503,2331972.278555,1542155.850516,1.146609242756591268717016574,1.297360697830345884123471095,0.9998422
2025-09-12T00:00:00.000Z,1757635200,USDCe,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,2.149957697281585,6.912475055718632,2426540.817317,1509572.547206,1.146534968467984492129828166,1.297104395340138538093122582,0.99987
2025-09-11T00:00:00.000Z,1757548800,USDCe,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,2.1352789489423327,6.888837204141193,2427245.710574,1504850.077097,1.14646809848960745927017111,1.296860411064469967969793827,0.99979649
2025-09-10T00:00:00.000Z,1757462400,USDCe,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,2.116684065740324,6.858773857536292,2441868.28961,1507306.871697,1.14640045767754854931275168,1.296613199470424132861487073,0.99986
2025-09-09T00:00:00.000Z,1757376000,USDCe,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,2.3444833799921754,7.218433066300911,2356910.218401,1531154.196401,1.146331839751464552582261732,1.296367128930936820123679938,0.99987723
2025-09-08T00:00:00.000Z,1757289600,USDCe,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,2.405286525476209,7.311445132697796,2315192.619657,1523435.628382,1.146257111468847745572291079,1.296107069902450325780141868,0.99986
2025-09-07T00:00:00.000Z,1757203200,USDCe,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,2.391763485544146,7.2908617809353675,2321132.386192,1523041.090092,1.14618297729214901139282538,1.295851691583002655398113976,0.99989
2025-09-06T00:00:00.000Z,1757116800,USDCe,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,2.223842955407469,7.0302642668673965,2335149.672337,1477484.581628,1.146111705420867562958689445,1.295599463183867681355091711,0.99986551
2025-09-05T00:00:00.000Z,1757030400,USDCe,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,2.3032615141509822,7.154689813442178,2372655.999768,1527790.389362,1.146035918746220717139613036,1.295334912657397811137483345,0.99989
2025-09-04T00:00:00.000Z,1756944000,USDCe,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,2.601441192175157,7.603728131140356,2336876.326226,1599183.423869,1.145957586676463368373739152,1.295073890047362627401749456,0.99991018
2025-09-03T00:00:00.000Z,1756857600,USDCe,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,2.621511413403922,7.633004528364798,2330600.675343,1601030.229537,1.145875239328842452466740862,1.294802555371572214897570745,0.99988314
