date,timestamp,symbol,address,supply APR,borrow APR,supplied,borrowed,liquidityIndex,variableBorrowIndex,price
2025-09-21T00:00:00.000Z,1758412800,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,4.403985492149414,5.8798256673123,8292438225.753745,6901393923.739953,1.139472458183427020157209077,1.192380212778594101331328532,1.00034
2025-09-20T00:00:00.000Z,1758326400,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,5.066172002862752,6.306399443067079,7545488595.032542,6735254225.509202,1.139328265967012082544154386,1.192184003609331805388940923,1.0002751
2025-09-19T00:00:00.000Z,1758240000,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,4.991782726943147,6.259928126673958,7398422737.812699,6555217674.214972,1.139170878101853418169903541,1.191978350982145105983377649,1.000284
2025-09-18T00:00:00.000Z,1758153600,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,4.884776118695356,6.1924690091571515,7151228262.025315,6268293739.831462,1.139015826091425166418610671,1.19177455504840037900978185,1.00026
2025-09-17T00:00:00.000Z,1758067200,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,9.08198698193092,10.690345764348882,6704522936.587746,6329042633.316236,1.138812954606956302458855674,1.191517901480300270639573861,1.00015715
2025-09-16T00:00:00.000Z,1757980800,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,4.621986578949043,6.023596190535099,7542588789.251174,6430764701.584413,1.138583080002610330171460162,1.191227550695343120922675412,1.00028785
2025-09-15T00:00:00.000Z,1757894400,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,4.830731225135495,6.158117160350616,7529709561.546307,6563038874.807784,1.1383961212242593901994275,1.190985120157796007357337548,1.00042
2025-09-14T00:00:00.000Z,1757808000,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,4.706664366254668,6.07852384634213,7530350477.0351,6478944903.679603,1.13824697702424388239238884,1.190785630983196238693072595,1.00044025
2025-09-13T00:00:00.000Z,1757721600,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,4.6374180885718745,6.033643355766561,7520110756.274727,6422265915.771658,1.138100946168153920730755758,1.190587812950405818458549701,1.00022
2025-09-12T00:00:00.000Z,1757635200,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,4.540739108074125,5.970418644891486,7432840773.254084,6281131552.220217,1.137958488254776161155987796,1.190392616153781643708199521,1.000183
2025-09-11T00:00:00.000Z,1757548800,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,4.306466093531686,5.814361447607559,7423936934.740281,6109851438.632549,1.137819461981929562515061816,1.19019966068830278366179914,0.99998
2025-09-10T00:00:00.000Z,1757462400,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,4.284760277168347,5.799689917747504,7444454800.669473,6111196993.181951,1.13768616034374506885941316,1.190010755898946337583766235,1.00002297
2025-09-09T00:00:00.000Z,1757376000,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,3.9481607646424175,5.567226927695998,7469756240.727904,5886111644.853857,1.137558238319193873948300811,1.189825698084298876400031634,0.999956
2025-09-08T00:00:00.000Z,1757289600,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,3.7909342921589464,5.45524975395805,7595652434.857849,5864859539.818012,1.137437313641987808482616314,1.189645756000581872904849535,1.000123
