2025-09-21T00:00:00.000Z,5.141542847621996
2025-09-20T00:00:00.000Z,5.32831012638386
2025-09-19T00:00:00.000Z,5.141600347679566
2025-09-18T00:00:00.000Z,5.1487525117568484
2025-09-17T00:00:00.000Z,4.574191321440226
2025-09-16T00:00:00.000Z,4.581262403085104
2025-09-15T00:00:00.000Z,4.385045574583151
2025-09-14T00:00:00.000Z,4.381606667947115
2025-09-13T00:00:00.000Z,4.775263146026824
2025-09-12T00:00:00.000Z,4.722383124595537
2025-09-11T00:00:00.000Z,4.819476012773441
2025-09-10T00:00:00.000Z,4.680885255173708
2025-09-09T00:00:00.000Z,4.407059437153746
2025-09-08T00:00:00.000Z,4.30784869068242
2025-09-07T00:00:00.000Z,4.313334946368009
2025-09-06T00:00:00.000Z,4.310415652561307
2025-09-05T00:00:00.000Z,4.388931568129186
2025-09-04T00:00:00.000Z,4.192130655878109
2025-09-03T00:00:00.000Z,4.067595682904516
2025-09-02T00:00:00.000Z,4.081727478244642
2025-09-01T00:00:00.000Z,4.00858672625225
2025-08-31T00:00:00.000Z,4.032432151520013
2025-08-30T00:00:00.000Z,4.001420511195746
2025-08-29T00:00:00.000Z,4.124541665795016
2025-08-28T00:00:00.000Z,4.256858111679582
2025-08-27T00:00:00.000Z,4.373711939797665
2025-08-26T00:00:00.000Z,4.477031664883389
2025-08-25T00:00:00.000Z,4.759837026336197
2025-08-24T00:00:00.000Z,4.632112355630712
2025-08-23T00:00:00.000Z,4.734368105408873
2025-08-22T00:00:00.000Z,4.6588122361686395
2025-08-21T00:00:00.000Z,4.608218378134519
2025-08-20T00:00:00.000Z,4.552576054563047
2025-08-19T00:00:00.000Z,4.725283195763896
2025-08-18T00:00:00.000Z,4.4843424820918605
2025-08-17T00:00:00.000Z,4.453330394759552
2025-08-16T00:00:00.000Z,4.341846817427567
2025-08-15T00:00:00.000Z,4.3723270462478565
2025-08-14T00:00:00.000Z,4.535722720122095
2025-08-13T00:00:00.000Z,3.932262500378309
2025-08-12T00:00:00.000Z,4.203233938917134
2025-08-11T00:00:00.000Z,3.9733248171078746
2025-08-10T00:00:00.000Z,4.000178728678487
2025-08-09T00:00:00.000Z,3.8292287400769363
2025-08-08T00:00:00.000Z,3.876937964613415
2025-08-07T00:00:00.000Z,4.232488047291097
2025-08-06T00:00:00.000Z,4.169241725551902
2025-08-05T00:00:00.000Z,4.243691610419523
2025-08-04T00:00:00.000Z,4.16875917839429
2025-08-03T00:00:00.000Z,4.001033142028528
2025-08-02T00:00:00.000Z,4.251122097777612
2025-08-01T00:00:00.000Z,4.225748778348163
2025-07-31T00:00:00.000Z,4.020960208046029
2025-07-30T00:00:00.000Z,3.8986387698051983
2025-07-29T00:00:00.000Z,3.9347957494714194
2025-07-28T00:00:00.000Z,3.784428050702495
2025-07-27T00:00:00.000Z,3.8252272328739316
2025-07-26T00:00:00.000Z,3.7955319934232157
2025-07-25T00:00:00.000Z,3.7208231417109694
2025-07-24T00:00:00.000Z,3.9269894312389586
2025-07-23T00:00:00.000Z,3.837541433037766
2025-07-22T00:00:00.000Z,3.773792096391826
2025-07-21T00:00:00.000Z,3.454725163557679
2025-07-20T00:00:00.000Z,3.927419061403556
2025-07-19T00:00:00.000Z,3.9279808990986904
2025-07-18T00:00:00.000Z,4.047516402959087
2025-07-17T00:00:00.000Z,3.7542347369204117
2025-07-16T00:00:00.000Z,3.576569917292707
2025-07-15T00:00:00.000Z,3.4857342927541315
2025-07-14T00:00:00.000Z,3.58305892960309
2025-07-13T00:00:00.000Z,3.536367313291014
2025-07-12T00:00:00.000Z,3.5472310709545347
2025-07-11T00:00:00.000Z,3.5992035864353378
2025-07-10T00:00:00.000Z,3.413780372218811
2025-07-09T00:00:00.000Z,3.8381222674046103
2025-07-08T00:00:00.000Z,3.973055262747683
2025-07-07T00:00:00.000Z,3.9545745616682484
2025-07-06T00:00:00.000Z,3.932571175699992
2025-07-05T00:00:00.000Z,3.981611634184163
2025-07-04T00:00:00.000Z,3.9489618015306776
2025-07-03T00:00:00.000Z,3.9032463205110153
2025-07-02T00:00:00.000Z,3.925601966494229
2025-07-01T00:00:00.000Z,3.726637995380443
2025-06-30T00:00:00.000Z,3.8421452943924432
2025-06-29T00:00:00.000Z,3.8504197314818724
2025-06-28T00:00:00.000Z,3.8948025051475605
2025-06-27T00:00:00.000Z,3.7336704713354907
2025-06-26T00:00:00.000Z,3.7200394119087163
2025-06-25T00:00:00.000Z,3.7419286884986342
2025-06-24T00:00:00.000Z,3.8055849696412936
