date,timestamp,symbol,address,supply APR,borrow APR,supplied,borrowed,liquidityIndex,variableBorrowIndex,price
2025-09-21T00:00:00.000Z,1758412800,USDT,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,4.951951839417481,8.125931954090717,48412225.028832,39338455.885045,1.19104336562450092091405505,1.271155671096810392845638477,1.00037368
2025-09-20T00:00:00.000Z,1758326400,USDT,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,4.902782093825889,8.0854891354957,48328694.873713,39074595.734008,1.190886007227532612247499817,1.270878953352399298189780942,1.00046331
2025-09-19T00:00:00.000Z,1758240000,USDT,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,4.9932036693586515,8.159708603005093,48306703.757452,39415827.686884,1.190725541244482834942616436,1.270597988388378371896414987,1.00035
2025-09-18T00:00:00.000Z,1758153600,USDT,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,4.67224221007563,7.893100475327902,48468624.246786,38255770.395805,1.190569814601800326112674104,1.270320330520577647988578016,1.00028
2025-09-17T00:00:00.000Z,1758067200,USDT,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,4.308534468083292,7.579658993048209,48704459.992484,36915251.904316,1.190427672993041565496058262,1.270055021981929123573287488,1.00025654
2025-09-16T00:00:00.000Z,1757980800,USDT,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,4.303234309528952,7.574995342523648,48730331.025087,36912199.514991,1.190286517478653462544413547,1.269790508007220520848644396,1.0002656
2025-09-15T00:00:00.000Z,1757894400,USDT,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,4.276941061908006,7.551815552048449,49148529.933707,37114957.763369,1.190146560491139510285476575,1.269527660600246124509172026,1.00033
2025-09-14T00:00:00.000Z,1757808000,USDT,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,4.206473901134366,7.489343257177472,49485528.910077,37060357.919651,1.190007262085871809835358791,1.269265019880848005231898091,1.00047549
2025-09-13T00:00:00.000Z,1757721600,USDT,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,4.2572167402692225,7.534382258346385,49057922.526115,36960692.804595,1.189867552570952749992637606,1.269002341481974356479796208,1.00056
2025-09-12T00:00:00.000Z,1757635200,USDT,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,4.46708617919869,7.71786691872859,47966445.253849,37018739.150544,1.189724157381928009043355427,1.268736118668412239716132768,1.00030959
2025-09-11T00:00:00.000Z,1757548800,USDT,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,4.334118417011249,7.602133430218933,48023440.089553,36506976.066492,1.18958290528136893099284005,1.268471817014086147013635193,1.00015
2025-09-10T00:00:00.000Z,1757462400,USDT,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,4.276332258842853,7.551283702441619,48130664.552367,36343761.645927,1.189442481503215215982045429,1.268207802462976221317615636,0.99997392
2025-09-09T00:00:00.000Z,1757376000,USDT,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,4.403573531318879,7.662804078583946,48041987.910454,36812541.290307,1.189299843317256189115713572,1.267941819254688026307479017,1.00007103
2025-09-08T00:00:00.000Z,1757289600,USDT,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,4.39510854110976,7.655436066036203,47932051.943301,36692994.070274,1.189157895202429070903746377,1.267678378564329055452359004,0.999939
2025-09-07T00:00:00.000Z,1757203200,USDT,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,4.3404838482649355,7.607713003314973,48185666.637865,36657188.529465,1.189015087053077377181381798,1.267412500235462175277610925,1.0002407
