date,timestamp,symbol,address,supply APR,borrow APR,supplied,borrowed,liquidityIndex,variableBorrowIndex,price
2025-09-21T00:00:00.000Z,1758412800,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,4.2630846563365505,5.849049517651004,12277855.172806,9943150.371994,1.200059178258237125615890383,1.274787093543900197199471383,1.00039837
2025-09-20T00:00:00.000Z,1758326400,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,4.1625389743921115,5.779660864750733,12441268.085936,9955887.952713,1.199922147149743462193164085,1.274586311074783179057289149,1.00025838
2025-09-19T00:00:00.000Z,1758240000,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,4.202682356296123,5.807463995837433,12382024.352304,9956223.058797,1.19978146387322247865436021,1.274379530800453273983385919,1.00021334
2025-09-18T00:00:00.000Z,1758153600,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,4.175700722042702,5.788791799984915,12375149.131068,9918699.272713,1.199645452504675700751991266,1.274179546341902255971170693,1.00028215
2025-09-17T00:00:00.000Z,1758067200,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,4.447396045517907,5.974155855814627,11855448.436795,9806418.886205,1.1994995234640029434078642,1.273970677378869008292980368,1.00014252
2025-09-16T00:00:00.000Z,1757980800,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,4.718343802405194,6.153450736450758,11502120.774945,9799684.555093,1.199349058368243217155059329,1.273759893460516476144269536,1.0002335
2025-09-15T00:00:00.000Z,1757894400,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,4.431522311300476,5.963486939929545,11662559.308565,9629631.117098,1.19919721470170011066458325,1.273546747655385715702000582,1.00040428
2025-09-14T00:00:00.000Z,1757808000,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,4.577554140836019,6.060948949183135,11567928.607598,9707596.879565,1.199051084541774159890551745,1.273338170756190030797778571,1.00044517
2025-09-13T00:00:00.000Z,1757721600,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,4.563477421077197,6.051623267476541,11509058.746383,9643250.300453,1.198900674392016509189107186,1.27312740020577340841247655,1.0001847
2025-09-12T00:00:00.000Z,1757635200,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,4.582711216865644,6.064362479021019,11537644.670609,9687637.546014,1.198747405911820414612767057,1.272913008108715334239083091,1.00020523
2025-09-11T00:00:00.000Z,1757548800,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,4.58960685481107,6.068923296508793,11538640.301878,9695758.840397,1.198598902429607947424525316,1.272704277514276451980699941,0.99994469
2025-09-10T00:00:00.000Z,1757462400,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,4.382106237775047,5.930144704655256,11617371.980344,9538692.576027,1.198450563394622438686014081,1.272493909119373467912739967,1.00002279
2025-09-09T00:00:00.000Z,1757376000,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,4.34199526026909,5.902941676376346,11641620.199216,9514746.544347,1.198308381504392974365490243,1.272289328927925186520036226,1.00004627
2025-09-08T00:00:00.000Z,1757289600,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,4.175374556165696,5.788572504188794,11717557.703424,9391267.736741,1.198166630374928074273798987,1.272082493921916095847297262,1.000108
2025-09-07T00:00:00.000Z,1757203200,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,4.128964033821295,5.7563113767139695,11753035.862182,9367211.443608,1.198024886781324905298188577,1.271872955632156092577892781,0.99995502
2025-09-06T00:00:00.000Z,1757116800,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,4.142243848202078,5.76556097715621,11740100.428192,9371851.090907,1.197897229438685945683331896,1.271683985302755426887024426,1.00008261
2025-09-05T00:00:00.000Z,1757030400,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,5.069813430886221,6.378529590241186,10785474.603184,9525206.878803,1.197753287034231969301245049,1.271477672084751708632126881,1.00024597
2025-09-04T00:00:00.000Z,1756944000,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,5.093117124389914,6.393171845153645,10826411.208928,9583314.123969,1.197586118292489505460184589,1.271253702653280600933569833,0.99999729
2025-09-03T00:00:00.000Z,1756857600,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,6.407382013519792,7.8805139740085695,10611673.793333,9586821.171305,1.197406191760830600021692073,1.271016502906976081649768468,1.000061
2025-09-02T00:00:00.000Z,1756771200,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,5.059501031331776,6.37203852844868,10824010.334968,9549513.93939,1.197237971802969448970890475,1.270792287915342460031713329,0.999996
2025-09-01T00:00:00.000Z,1756684800,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,5.033299639844106,6.35551795867349,10814796.208255,9516645.424551,1.197071749349108780752330766,1.270570187860425001881164984,1.00004
2025-08-31T00:00:00.000Z,1756598400,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,5.018661409887537,6.346268946400961,10849052.687642,9532895.636157,1.19690884890790671815185803,1.270351046597075500478818491,1.000014
2025-08-30T00:00:00.000Z,1756512000,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,4.972422301066795,6.31696534179805,10884251.005904,9519578.520034,1.19674494476050000936034599,1.270130714744785372736460971,1.000052
2025-08-29T00:00:00.000Z,1756425600,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,4.944845487966768,6.29942364948193,10923991.49831,9527892.443421,1.19658233006272076848436029,1.269911363271368296594799594,1.00006032
2025-08-28T00:00:00.000Z,1756339200,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,4.962783071603769,6.31083917214775,10910407.23716,9533286.259099,1.19642291109654083772498059,1.269693444575015417716474475,0.99996
2025-08-27T00:00:00.000Z,1756252800,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,4.530297063100297,6.02958745410823,11135677.324348,9296502.560551,1.196263388215106266565897434,1.269471817048292112070414905,1.00010646
2025-08-26T00:00:00.000Z,1756166400,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,4.2597943447909365,5.846802025455788,11344506.122729,9183779.574824,1.196123865615453588582488373,1.26927276304243418155165941,0.99969816
2025-08-25T00:00:00.000Z,1756080000,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,4.548004042408419,6.041358233149703,11236400.787315,9398893.829726,1.195980020503233039361486134,1.269066707041156579056470857,0.99957125
2025-08-24T00:00:00.000Z,1755993600,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,4.606133208263368,6.0798448731424575,11142876.8749,9380038.597762,1.195829671222154287848644726,1.268855907801558279689844312,0.999513
2025-08-23T00:00:00.000Z,1755907200,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,5.121761655471671,6.411126159898664,10728783.748666,9523475.143192,1.195674589330976825707025552,1.268641487350514643625152094,0.999788
2025-08-22T00:00:00.000Z,1755820800,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,4.773187505767336,6.189119374749928,10758638.743479,9219357.222154,1.195509846677349115279036653,1.268417953039453502317259523,0.9999
2025-08-21T00:00:00.000Z,1755734400,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,4.789469708404652,6.199666770350953,10738314.24409,9217618.785353,1.195356280124465144106408314,1.268206594365678637919152024,1.00001899
2025-08-20T00:00:00.000Z,1755648000,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,4.786018238225734,6.197432954804218,10706590.057398,9187077.275157,1.195200135432765748664080171,1.267991553809526816071627087,1.00039
2025-08-19T00:00:00.000Z,1755561600,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,5.154459604190381,6.431558195564932,10736306.37072,9560618.680669,1.195041581472360158924701872,1.267774854024828593184330042,1.00060012
2025-08-18T00:00:00.000Z,1755475200,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,5.114240570595259,6.40641573063445,10831724.073275,9607880.18805,1.19487375749522973961089071,1.267552470935561788076328642,1.00067496
2025-08-17T00:00:00.000Z,1755388800,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,5.204616662673285,6.4627735771582735,10805159.69331,9668632.375749,1.194703215126126371604190671,1.267326987415510070352516483,1.00066016
2025-08-16T00:00:00.000Z,1755302400,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,5.167921490130891,6.439950192075974,10817764.582355,9645634.349987,1.194535462434760609584490968,1.267105464071977968938165906,1.00051146
2025-08-15T00:00:00.000Z,1755216000,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,5.502120951551078,6.769202304375364,10793246.243688,9747865.938072,1.194365026154208081820061151,1.266882055754512732125278499,1.000292
2025-08-14T00:00:00.000Z,1755129600,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,4.968878324492711,6.124091402677935,10931092.119953,9854703.153772,1.194175861680462059575314728,1.266635507818870670998295705,0.999955
2025-08-13T00:00:00.000Z,1755043200,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,4.245577970291972,5.36929706442626,11029100.228307,9690038.5734,1.194027877799836781185580467,1.266439698651632039893752823,0.999869
2025-08-12T00:00:00.000Z,1754956800,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,3.778818578851552,5.06555326266301,11201663.256682,9284837.344807,1.193893576572456640260105222,1.266255608058990732653934363,0.999856
2025-08-11T00:00:00.000Z,1754870400,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,3.6572637609846788,4.983412388882431,11405223.32147,9300279.246607,1.193772591576238248446859582,1.266082207121404239530196788,1.00005
2025-08-10T00:00:00.000Z,1754784000,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,3.8230223234767546,5.095095322391387,11166830.291402,9309956.645747,1.193649605034051794346996303,1.265905800277106594688463759,1.00010772
2025-08-09T00:00:00.000Z,1754697600,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,4.070946521966478,5.257713206799452,10845930.38248,9330931.83042,1.193524837566054555872660136,1.265731091204324426552748305,1.00002805
2025-08-08T00:00:00.000Z,1754611200,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,3.6385270369828993,4.97063267871954,11199092.985764,9108764.683129,1.193392914433831073618532618,1.26554947434199117700570375,1.00015119
2025-08-07T00:00:00.000Z,1754524800,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,3.6243985735937456,4.960972476624703,11227451.115844,9114081.355355,1.193272688777408133345572629,1.26537526803809472910903235,0.9998204
2025-08-06T00:00:00.000Z,1754438400,USDT,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,4.003366683582975,5.213892331886191,10661534.877776,9095905.349234,1.193150587143101347509544799,1.265201729353696569266629421,0.99988845
